push_tag,push_userid,push_content,push_time,URL
→,bitlife,"拋棄,沒有只拋棄負債留下資產這種事",07/07 09:18,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
→,justin830124,年輕人，青年,07/07 09:19,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
推,ww,八卦PO完又PO這  用意是要釣出股市板的八卦板友,07/07 09:21,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
→,meowyih,他們有沒有錯跟股版有啥關係? 可惜噓用掉了 = =,07/07 09:23,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
噓,bravejared,問題又不只所得替代率....有那麼簡單就好了,07/07 09:23,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
推,kl015013,對阿  我能理解左派的思維  不過資本主義本是如此,07/07 09:24,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
推,Mizkyo,希臘就是以後的台灣,07/07 09:25,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
噓,ray2501,所以呢？ 又不能只拋棄負債,07/07 09:25,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
噓,shihchinlun,你可以不加入啊，又不是歐洲都用歐元,07/07 09:27,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
推,fowir,走到隔壁賺歐元,07/07 09:27,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
→,APM99,跟台灣差多了,07/07 09:31,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
→,APM99,本質上的不同  怎比,07/07 09:31,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
推,kming327,台灣不會，因奴性特重，東西文化不同,07/07 09:33,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
噓,danceking,可是你PO錯版了                       公海到了嗎?,07/07 09:37,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
噓,carterdunk,高考本週考，你報名沒？,07/07 09:40,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
噓,nutrino,你可以搬到希臘去,07/07 09:42,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
→,mopigou,"每天玩樂的生活才是人生啊,錢拿別人的就好",07/07 09:46,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
推,MoneyDay5566,今日希臘  明日台灣,07/07 09:47,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
推,tiuseensii,希臘最大問題是有美國在背後的操弄，歐盟垮臺美國可,07/07 09:49,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
→,tiuseensii,爽了,07/07 09:49,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
推,good5755,不爽可以學英國不加入歐元阿 有人強迫你加入嗎,07/07 09:52,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
噓,shihchinlun,而且還是作弊加入的,07/07 10:11,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
推,yoyodio,東歐一堆沒入歐元的國家也快倒債了,07/07 10:24,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
→,yoyodio,匈牙利、斯洛伐克、阿爾巴尼亞這些,07/07 10:26,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
噓,thelmalin,所以?,07/07 10:39,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
噓,csaga,所以? 現在有單獨檢討他們年輕人?,07/07 10:45,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
→,csaga,欠債還錢，天經地義,07/07 10:46,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
噓,nofear8,錯就是生在這個國家...傻傻,07/07 10:55,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
噓,dkalan,回到問題點，政府是誰選的，怎樣的人民選出怎樣的政,07/07 11:03,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
→,dkalan,府，希臘搞民主那麼久還說不懂那就可笑了,07/07 11:03,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
噓,sunsand,這篇文章真的只能拿去菜市場講了  難登大雅之堂,07/07 11:09,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
噓,zxx763,你走,07/07 11:12,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
噓,rabbit2233,不同吧...這都是有腦的人，風向不好帶,07/07 11:31,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
推,saintsmw,所以呢?你去選希臘總理，馬上退歐~~希臘馬上GG,07/07 11:50,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
噓,silentocean,年輕人沒錯？跟臺灣選民永遠覺得自己沒責任一樣,07/07 11:58,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
噓,ck901372,太平洋沒加蓋 你可以搬去希臘,07/07 12:03,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
→,bulabowu,只要是年輕人的主張甚麼都是對的啦~~~~~~,07/07 12:51,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
→,eiw123,講的好像年輕人都沒有享受到建設和福利一樣,07/07 13:33,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
→,bryantkk,所以年輕人享受到什麼建設和福利了?...,07/07 18:53,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
噓,lights,去希臘吧,07/07 19:03,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
→,legendary85,歐洲旅遊正夯大家一起佔領希臘！,07/07 19:44,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
噓,rony0911,原來如此,08/10 14:50,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
推,a0989876,指標: 92共識 689萬藍丁 633馬上好 426中國人,08/10 14:51,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
→,ALLEN10818,什麼都沒有!? 代表下市的意思嗎?,08/10 14:51,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
推,gn00295120,說真的頭戴式有點像傻B,08/10 14:51,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
推,Smoltzy,正解：什麼都沒有,08/10 14:52,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
推,Befine,9.2元 終極目標,08/10 14:53,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
推,tom77588,雪紅阿姨要出來感謝祭嗎？,08/10 14:54,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
噓,young9527,大家人真好,08/10 14:54,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
噓,kl015013,下市阿,08/10 14:54,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
→,tctv2002,應該會跟威盛一起回歸4.26,08/10 14:54,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
推,MoneyDay5566,威盛2.0,08/10 14:55,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
噓,F93935,技術面如果能賺大錢就不會有窮人了,08/10 14:55,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
噓,a0989876,還有關於你提到der這個鮭頭式虛擬顯示器三洨der個人,08/10 14:56,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
→,a0989876,認為可以讓宏達電再度榮登股王喔，不過前提是要戴上,08/10 14:56,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
→,a0989876,你講的那三洨頭盔然後在虛擬世界裡才看的到喔,08/10 14:56,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
推,Roderickey,說認真的今天有外資把目標價下砍到3X,08/10 14:57,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
推,aloness,目標價，向威盛看齊,08/10 14:59,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
→,bonaqabo,一元收,08/10 15:00,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
推,GALGUN,明天收盤價如果低於54.2，會引發多殺多,08/10 15:02,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
推,jesselu,哈…跟威剩結拜兄弟………水餃真好吃,08/10 15:02,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
→,GALGUN,目前看起來外資並不希望多殺多發生或太早發生,08/10 15:02,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
→,a0989876,而且這個虛擬實境裡面每個人的臉都變成雪紅的臉呢,08/10 15:03,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
→,ntoufatman,9.2,08/10 15:03,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
→,a0989876,讓人看了很想買,08/10 15:03,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
→,GALGUN,結論：明天是關鍵　　哈哈,08/10 15:03,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
→,a0989876,軟體介紹:在虛擬實境裡面和雪紅一起遨遊世界,08/10 15:04,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
→,GALGUN,明天恢復融券，揪竟外資比較會撐盤還是散戶比較會空,08/10 15:05,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
→,a0989876,或是和雪紅一起去號子炒HTC的股票 天天都漲停,08/10 15:05,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
推,KY1998,9.2 附帶全鵝焦鴿,08/10 15:05,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
→,a0989876,收盤之後再和雪紅一起去西餐廳共進晚餐,08/10 15:05,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
推,serra28,頭盔結合波多野.再搭贈娃娃和體感裝置.應該會噴出!!,08/10 15:08,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
→,serra28,......................................股價會噴出,08/10 15:09,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
→,GALGUN,股價以外的東西也噴出了,08/10 15:10,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
推,u770114,眼淚噴出,08/10 15:11,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
→,Sirius1812,你這已經偏閒聊式發問，建議充實內文或由板主砍文,08/10 15:16,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
推,a0989876,不要起爭議啦,08/10 15:20,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
噓,a0989876,不要砍他文啦,08/10 15:33,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
推,a0989876,不要起爭議啦,08/10 15:48,https://www.ptt.cc/bbs/Stock/M.1439192404.A.C57.html
推,Daikin,快回到歷史低點了XD 難怪你絕望,06/01 14:33,https://www.ptt.cc/bbs/Stock/M.1439194313.A.1CA.html
推,WNT,今天剛買了兩百張><,06/01 15:08,https://www.ptt.cc/bbs/Stock/M.1439194313.A.1CA.html
→,jdn325,為什麼這間跌的那麼慘？不是虧轉盈且公共工程有單,06/01 15:21,https://www.ptt.cc/bbs/Stock/M.1439194313.A.1CA.html
→,jdn325,嗎,06/01 15:21,https://www.ptt.cc/bbs/Stock/M.1439194313.A.1CA.html
→,Maktub21,前波低點6.50..兩根帶量長黑看來有機會跌破XD,06/01 16:23,https://www.ptt.cc/bbs/Stock/M.1439194313.A.1CA.html
→,Maktub21,淨值剛好10元...融資使用率又這麼高....建議先跑吧,06/01 16:24,https://www.ptt.cc/bbs/Stock/M.1439194313.A.1CA.html
推,gm2867,不久之前不是還有30幾塊？,06/01 19:42,https://www.ptt.cc/bbs/Stock/M.1439194313.A.1CA.html
推,shikino,這間在彰化吃得開，不過去年搶輸了，主要是公共工程,06/01 19:44,https://www.ptt.cc/bbs/Stock/M.1439194313.A.1CA.html
→,shikino,下水道利潤越來越低了,06/01 19:44,https://www.ptt.cc/bbs/Stock/M.1439194313.A.1CA.html
推,chen1765,這支是譚清連點名的抓妖股之一  未爆地壘股........,06/01 21:51,https://www.ptt.cc/bbs/Stock/M.1439194313.A.1CA.html
推,bradjeter,勸你不要,08/10 15:50,https://www.ptt.cc/bbs/Stock/M.1439194313.A.1CA.html
→,au4au4j3fu4,還沒下市前你的文會先下市,08/10 15:52,https://www.ptt.cc/bbs/Stock/M.1439194313.A.1CA.html
→,camoont,= =,08/10 15:56,https://www.ptt.cc/bbs/Stock/M.1439194313.A.1CA.html
噓,young9527,今天奇文連發耶股板!!,08/10 15:57,https://www.ptt.cc/bbs/Stock/M.1439194313.A.1CA.html
→,bonaqabo,死老禿驢,08/06 12:45,https://www.ptt.cc/bbs/Stock/M.1439213898.A.42F.html
→,WANG122122,太氣了 只好,08/10 21:40,https://www.ptt.cc/bbs/Stock/M.1439213898.A.42F.html
→,wen9008,如果是罵髒剩合的話 我覺得只是描述事實.....,08/10 21:41,https://www.ptt.cc/bbs/Stock/M.1439213898.A.42F.html
推,SelfishGene,ㄏㄏ 笑了 來去看原文,08/10 21:44,https://www.ptt.cc/bbs/Stock/M.1439213898.A.42F.html
→,WANG122122,樓上+1,08/10 21:44,https://www.ptt.cc/bbs/Stock/M.1439213898.A.42F.html
→,SelfishGene,在哪一篇文阿 版主怎沒講？,08/10 21:44,https://www.ptt.cc/bbs/Stock/M.1439213898.A.42F.html
→,Lineage5415,1我大笑 哈哈哈哈哈哈,08/10 21:46,https://www.ptt.cc/bbs/Stock/M.1439213898.A.42F.html
推,for3,應該嘉獎一次的說 XDD,08/10 21:52,https://www.ptt.cc/bbs/Stock/M.1439213898.A.42F.html
→,IanLi,因漏查之前違規紀錄  變更處分,08/10 21:52,https://www.ptt.cc/bbs/Stock/M.1439213898.A.42F.html
→,IanLi,二樓推文在此口頭警告  本板不支持使用諧音錯別字,08/10 21:53,https://www.ptt.cc/bbs/Stock/M.1439213898.A.42F.html
推,xfirex,這有3隻不能罵  1.冏冏 2.髒髒 3.鍋鍋  別害被扣$,08/10 21:54,https://www.ptt.cc/bbs/Stock/M.1439213898.A.42F.html
推,Bokolo,2F XDDDDDDDDD,08/10 21:56,https://www.ptt.cc/bbs/Stock/M.1439213898.A.42F.html
→,xfirex,不支持諧音?  法院都沒這樣  問題在諧音標的吧^^,08/10 21:57,https://www.ptt.cc/bbs/Stock/M.1439213898.A.42F.html
→,xfirex,諧音或錯別字  可抓得太多了  以後都要抓喔,08/10 21:59,https://www.ptt.cc/bbs/Stock/M.1439213898.A.42F.html
推,RonaldFisher,朕即是法 你懂啥,08/10 22:01,https://www.ptt.cc/bbs/Stock/M.1439213898.A.42F.html
→,xfirex,2F這樣要?  我覺得某人幫忙對號入座  上面管一下吧,08/10 22:03,https://www.ptt.cc/bbs/Stock/M.1439213898.A.42F.html
推,saintsmw,我就說我該來自主性水桶，趕流行一下,08/10 22:05,https://www.ptt.cc/bbs/Stock/M.1439213898.A.42F.html
→,a0989876,罵的妙 罵的呱呱叫~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,08/10 22:14,https://www.ptt.cc/bbs/Stock/M.1439213898.A.42F.html
推,jayjen,版主最大好棒棒,08/10 22:37,https://www.ptt.cc/bbs/Stock/M.1439213898.A.42F.html
推,hsub123,金融不是賺很多嗎？為什麼被砍？,08/11 10:41,https://www.ptt.cc/bbs/Stock/M.1439213898.A.42F.html
→,ERP2,智障,08/06 13:02,https://www.ptt.cc/bbs/Stock/M.1439215008.A.693.html
推,yellowmoon,哈哈,08/10 21:59,https://www.ptt.cc/bbs/Stock/M.1439215008.A.693.html
推,kl015013,好直接XD,08/10 22:01,https://www.ptt.cc/bbs/Stock/M.1439215008.A.693.html
推,WANG122122,...,08/10 22:06,https://www.ptt.cc/bbs/Stock/M.1439215008.A.693.html
推,tom77588,沒收功就罵髒話當然會被桶,08/10 22:11,https://www.ptt.cc/bbs/Stock/M.1439215008.A.693.html
噓,a0989876,哈哈哈看了讓人感覺真想笑~~~~~~~~~~~~~~~~~~~~~~~~,08/10 22:13,https://www.ptt.cc/bbs/Stock/M.1439215008.A.693.html
推,goodkilua,兩個字換一個月,08/10 22:26,https://www.ptt.cc/bbs/Stock/M.1439215008.A.693.html
推,ZakuSIN,下次要學會罵人不帶髒字~,08/10 23:44,https://www.ptt.cc/bbs/Stock/M.1439215008.A.693.html
推,jyhsheng,沒空間了 要空再等三個月吧 總部就值不少錢了,08/11 00:33,https://www.ptt.cc/bbs/Stock/M.1439268594.A.ADD.html
→,bk99,重點是財報還沒出來.空軍全跑了.好神奇,08/11 00:35,https://www.ptt.cc/bbs/Stock/M.1439268594.A.ADD.html
推,serra28,BK99 8/5這日期..請你好好記錄下來..為什麼是8/5,08/11 00:37,https://www.ptt.cc/bbs/Stock/M.1439268594.A.ADD.html
推,a0989876,689~請記得689別嚇一跳~689~請記得689別嚇一跳,08/11 00:44,https://www.ptt.cc/bbs/Stock/M.1439268594.A.ADD.html
推,goodkilua,…………………,08/11 00:44,https://www.ptt.cc/bbs/Stock/M.1439268594.A.ADD.html
推,godchildtw,除息，停止融券期間 08/05~08/10,08/11 00:45,https://www.ptt.cc/bbs/Stock/M.1439268594.A.ADD.html
→,godchildtw,想做融券連股東會和除權息資料都不查,08/11 00:45,https://www.ptt.cc/bbs/Stock/M.1439268594.A.ADD.html
→,godchildtw,不怕在停止過戶前二天才融券？到時才來靠北,08/11 00:46,https://www.ptt.cc/bbs/Stock/M.1439268594.A.ADD.html
噓,wwwqaws,笑了,08/11 00:59,https://www.ptt.cc/bbs/Stock/M.1439268594.A.ADD.html
噓,WWIII,除息   不能空真的是爛制度阿   以後一定改,08/11 00:59,https://www.ptt.cc/bbs/Stock/M.1439268594.A.ADD.html
噓,wind80053,XDXDXD,08/11 01:53,https://www.ptt.cc/bbs/Stock/M.1439268594.A.ADD.html
→,Justisaac,可以空個股期貨,08/11 01:58,https://www.ptt.cc/bbs/Stock/M.1439268594.A.ADD.html
→,ntpc,個股期貨可以空，但最近極短線還是要留意反彈,08/11 07:06,https://www.ptt.cc/bbs/Stock/M.1439268594.A.ADD.html
噓,zero60611,……………………,08/11 07:10,https://www.ptt.cc/bbs/Stock/M.1439268594.A.ADD.html
噓,john22088,認售權證沒聽過?,08/11 07:42,https://www.ptt.cc/bbs/Stock/M.1439268594.A.ADD.html
噓,dpu,看來真是底部了,08/11 07:53,https://www.ptt.cc/bbs/Stock/M.1439268594.A.ADD.html
→,Sirius1812,提及標的請使用[標的]分類及格式，或由板主砍文,08/11 09:13,https://www.ptt.cc/bbs/Stock/M.1439268594.A.ADD.html
推,gamania10000,早就停券了,08/11 11:59,https://www.ptt.cc/bbs/Stock/M.1439268594.A.ADD.html
→,Sirius1812,閒聊文 給你10分鐘,06/09 14:02,https://www.ptt.cc/bbs/Stock/M.1439268594.A.ADD.html
推,goodkilua,茪W你誰阿，快點去睡覺!,06/09 14:03,https://www.ptt.cc/bbs/Stock/M.1439268594.A.ADD.html
噓,hydetomiko,這是加強版的跌停，有7%以上的總數嗎？,06/09 14:03,https://www.ptt.cc/bbs/Stock/M.1439268594.A.ADD.html
推,Meditator,超慘烈，看不出跌什麼,06/09 14:04,https://www.ptt.cc/bbs/Stock/M.1439268594.A.ADD.html
推,Bokolo,有七%的總數應該更刺激,06/09 14:04,https://www.ptt.cc/bbs/Stock/M.1439268594.A.ADD.html
推,KingChang808,舊制就破400家了呀,06/09 14:05,https://www.ptt.cc/bbs/Stock/M.1439268594.A.ADD.html
推,rada118,要死一起死 XD,06/09 14:07,https://www.ptt.cc/bbs/Stock/M.1439268594.A.ADD.html
推,infit,好high,06/09 14:07,https://www.ptt.cc/bbs/Stock/M.1439268594.A.ADD.html
→,kiog,一起死,06/09 14:09,https://www.ptt.cc/bbs/Stock/M.1439268594.A.ADD.html
→,dk04,生命可貴，別死阿 ~~~,06/09 14:09,https://www.ptt.cc/bbs/Stock/M.1439268594.A.ADD.html
→,DORAQMON,還好 我的才跌三趴,06/09 14:10,https://www.ptt.cc/bbs/Stock/M.1439268594.A.ADD.html
推,MoneyDay5566,過度恐慌了,06/09 14:12,https://www.ptt.cc/bbs/Stock/M.1439268594.A.ADD.html
噓,right31057,空的都沒那麼會跌,06/09 14:14,https://www.ptt.cc/bbs/Stock/M.1439268594.A.ADD.html
→,bk99,下課10分鐘~,06/09 14:14,https://www.ptt.cc/bbs/Stock/M.1439268594.A.ADD.html
推,a0989876,不要起爭議啦,08/11 13:32,https://www.ptt.cc/bbs/Stock/M.1439268594.A.ADD.html
→,bk99,這樣就被警告了...,08/11 13:34,https://www.ptt.cc/bbs/Stock/M.1439268594.A.ADD.html
推,serra28,版主比起大盤更狠啊...殺紅眼,08/11 13:38,https://www.ptt.cc/bbs/Stock/M.1439268594.A.ADD.html
→,Sirius1812,你在挑戰我的理智線嗎?XD,08/11 14:02,https://www.ptt.cc/bbs/Stock/M.1439273079.A.D5C.html
噓,XDos,88,08/11 14:02,https://www.ptt.cc/bbs/Stock/M.1439273079.A.D5C.html
→,serra28,這樣補充.你爽了吧,08/11 14:02,https://www.ptt.cc/bbs/Stock/M.1439273079.A.D5C.html
推,um,挑釁版主耶，推文的地方@@,08/11 15:10,https://www.ptt.cc/bbs/Stock/M.1439273079.A.D5C.html
推,iuakob,版主以後刪文加警告就好了吧。累犯在水桶。參考參,08/11 15:58,https://www.ptt.cc/bbs/Stock/M.1439273079.A.D5C.html
→,iuakob,考。,08/11 15:58,https://www.ptt.cc/bbs/Stock/M.1439273079.A.D5C.html
推,femlro,早該賣了... 放到現在要不就等,07/12 22:00,https://www.ptt.cc/bbs/Stock/M.1439304636.A.FF2.html
→,femlro,要不就停損  一定是很兩難的,07/12 22:01,https://www.ptt.cc/bbs/Stock/M.1439304636.A.FF2.html
→,femlro,但根據景氣LED只有慘,07/12 22:01,https://www.ptt.cc/bbs/Stock/M.1439304636.A.FF2.html
→,femlro,不過慘業就是因為慘到不行 往往一個契機又活了,07/12 22:01,https://www.ptt.cc/bbs/Stock/M.1439304636.A.FF2.html
→,femlro,一陣子 '像太陽能最近又漲一波,07/12 22:01,https://www.ptt.cc/bbs/Stock/M.1439304636.A.FF2.html
→,femlro,所以你買這種股票手腳要很快,07/12 22:01,https://www.ptt.cc/bbs/Stock/M.1439304636.A.FF2.html
推,EasternAsh,led你根本不可能預測長期走勢,07/12 22:02,https://www.ptt.cc/bbs/Stock/M.1439304636.A.FF2.html
→,EasternAsh,他漲的時候氣勢一來就要跟上 退潮就不要想拉回買進,07/12 22:02,https://www.ptt.cc/bbs/Stock/M.1439304636.A.FF2.html
→,hyde7015,跌蠻多的，基本上避免殺低就是攤平做價差,07/12 22:04,https://www.ptt.cc/bbs/Stock/M.1439304636.A.FF2.html
推,necsa,"太陽能比LED好很多,上銀的子公司xx能源獲利不賴",07/12 22:23,https://www.ptt.cc/bbs/Stock/M.1439304636.A.FF2.html
推,coco100,如果是閒錢又是現股的話~~建議可以放著,07/12 23:10,https://www.ptt.cc/bbs/Stock/M.1439304636.A.FF2.html
